平台,UI_ID,页面,路由,模板ID,计划版本,需求ID,API契约,operationId,数据表,配置组,配置项,字段规格,状态规格,动作规格,测试ID,UI参考,DoR状态,绑定成熟度
ANDROID,SCR-REF-006,消费佣金,/me/referral/commissions,MOB-WALLET,R25,REQ-REF-001;REQ-REF-002;REQ-REF-ACT-001;REQ-REF-ACT-002,GET /api/v1/me/referral/commissions,referralGetMeReferralCommissions,invite_codes;referral_relations;commission_records;referral_activity_progress;referral_milestone_rewards;h5_page_configs;cms_articles;agreements;app_versions;content_posts;referral_activity_rule_versions;referral_activity_rules,referral,commission.settlement_delay_hours;referral.max_commission_level;referral.binding_mode;referral.relation_change_allowed;referral.attribution_days;referral.block_self_invite;referral.block_same_device;referral.red_packet_principal_commissionable,catalogs/ui_page_fields.csv#SCR-REF-006,catalogs/ui_page_states.csv#SCR-REF-006,catalogs/ui_action_matrix.csv#SCR-REF-006,TST-REF_001-HAPPY;TST-REF_002-HAPPY;TST-REF_ACT_001-HAPPY;TST-REF_ACT_002-HAPPY,B10/B08/P06-P07/P01,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-REF-007,直推活跃奖励,/me/referral/activity-rewards,MOB-WALLET,R26,REQ-REF-001;REQ-REF-002;REQ-REF-ACT-001;REQ-REF-ACT-002,GET /api/v1/me/referral/activity-rewards,referralGetMeReferralActivityRewards,invite_codes;referral_relations;commission_records;referral_activity_progress;referral_milestone_rewards;h5_page_configs;cms_articles;agreements;app_versions;content_posts;referral_activity_rule_versions;referral_activity_rules,referral,commission.settlement_delay_hours;referral.max_commission_level;referral.binding_mode;referral.relation_change_allowed;referral.attribution_days;referral.block_self_invite;referral.block_same_device;referral.red_packet_principal_commissionable,catalogs/ui_page_fields.csv#SCR-REF-007,catalogs/ui_page_states.csv#SCR-REF-007,catalogs/ui_action_matrix.csv#SCR-REF-007,TST-REF_001-HAPPY;TST-REF_002-HAPPY;TST-REF_ACT_001-HAPPY;TST-REF_ACT_002-HAPPY,B10/B08/P06-P07/P01,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-REF-008,推广规则/教程,/me/referral/rules,MOB-DETAIL,R25,REQ-REF-001;REQ-REF-002;REQ-REF-ACT-001;REQ-REF-ACT-002,GET /public-api/v1/agreements/{code},publicGetAgreementsByCode,h5_page_configs;cms_articles;agreements;app_versions;content_posts;invite_codes;referral_relations;commission_records;referral_activity_progress;referral_milestone_rewards;referral_activity_rule_versions;referral_activity_rules,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#SCR-REF-008,catalogs/ui_page_states.csv#SCR-REF-008,catalogs/ui_action_matrix.csv#SCR-REF-008,TST-REF_001-HAPPY;TST-REF_002-HAPPY;TST-REF_ACT_001-HAPPY;TST-REF_ACT_002-HAPPY,B10/B08/P06-P07/P01,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-TASK-001,任务中心,/me/tasks,MOB-LIST,R27,REQ-TASK-001;REQ-TASK-002,GET /api/v1/tasks;POST /api/v1/tasks/{id}/claim,taskGetTasks;taskPostTasksByIdClaim,task_definitions;user_task_progress;task_events;user_point_accounts;user_point_ledger;growth_budgets;task_rule_versions,task,feature.personal_task_cash_reward;task.enabled;task.daily_point_cap;task.monthly_cash_reward_cap_cent;task.platform_daily_budget_cent;task.platform_monthly_budget_cent;task.incentivized_traffic_excluded_from_organic_rank,catalogs/ui_page_fields.csv#SCR-TASK-001,catalogs/ui_page_states.csv#SCR-TASK-001,catalogs/ui_action_matrix.csv#SCR-TASK-001,TST-TASK_001-HAPPY;TST-TASK_002-HAPPY;TST-TASK_001-IDEMPOTENT;TST-TASK_002-IDEMPOTENT,B10/B08/P06-P07/P01,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-TASK-002,个人任务积分,/me/tasks/points,MOB-WALLET,R27,REQ-TASK-001;REQ-TASK-002,GET /api/v1/me/points;GET /api/v1/me/point-ledger,taskGetMePoints;taskGetMePointLedger,task_definitions;user_task_progress;task_events;user_point_accounts;user_point_ledger;growth_budgets;task_rule_versions,task,feature.personal_task_cash_reward;task.enabled;task.daily_point_cap;task.monthly_cash_reward_cap_cent;task.platform_daily_budget_cent;task.platform_monthly_budget_cent;task.incentivized_traffic_excluded_from_organic_rank,catalogs/ui_page_fields.csv#SCR-TASK-002,catalogs/ui_page_states.csv#SCR-TASK-002,catalogs/ui_action_matrix.csv#SCR-TASK-002,TST-TASK_001-HAPPY;TST-TASK_002-HAPPY,B10/B08/P06-P07/P01,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-REWARD-001,奖励账户,/me/rewards,MOB-WALLET,R24,REQ-REWARD-001;REQ-LEDGER-001,GET /api/v1/me/reward-account,rewardGetMeRewardAccount,reward_accounts;reward_ledger;reward_settlements;reward_freezes;accounting_entries;red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;outbox_events;payout_accounts;withdrawal_requests;payout_transactions;payout_callbacks;payout_reconciliation_records;accounting_transactions;payment_transactions;payment_callbacks;payment_exception_orders;payment_reconciliation_records,withdrawal,withdrawal.min_amount_cent.normal;withdrawal.fee.fixed_cent.normal;withdrawal.fee.bps.normal;withdrawal.daily_count.normal;withdrawal.min_amount_cent.month;withdrawal.fee.fixed_cent.month;withdrawal.fee.bps.month;withdrawal.daily_count.month,catalogs/ui_page_fields.csv#SCR-REWARD-001,catalogs/ui_page_states.csv#SCR-REWARD-001,catalogs/ui_action_matrix.csv#SCR-REWARD-001,TST-REWARD_001-HAPPY;TST-LEDGER_001-HAPPY,B09/P01/P03-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-REWARD-002,奖励明细,/me/rewards/ledger,MOB-WALLET,R24,REQ-REWARD-001;REQ-LEDGER-001,GET /api/v1/me/reward-ledger,rewardGetMeRewardLedger,reward_accounts;reward_ledger;reward_settlements;reward_freezes;accounting_entries;red_packet_campaigns;red_packet_campaign_versions;red_packet_quotes;red_packet_orders;red_packet_stock;red_packet_view_sessions;red_packet_reservations;red_packet_claims;red_packet_ledger;outbox_events;payout_accounts;withdrawal_requests;payout_transactions;payout_callbacks;payout_reconciliation_records;accounting_transactions;payment_transactions;payment_callbacks;payment_exception_orders;payment_reconciliation_records,withdrawal,withdrawal.min_amount_cent.normal;withdrawal.fee.fixed_cent.normal;withdrawal.fee.bps.normal;withdrawal.daily_count.normal;withdrawal.min_amount_cent.month;withdrawal.fee.fixed_cent.month;withdrawal.fee.bps.month;withdrawal.daily_count.month,catalogs/ui_page_fields.csv#SCR-REWARD-002,catalogs/ui_page_states.csv#SCR-REWARD-002,catalogs/ui_action_matrix.csv#SCR-REWARD-002,TST-REWARD_001-HAPPY;TST-LEDGER_001-HAPPY,B09/P01/P03-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-WD-001,绑定支付宝,/me/withdrawal/account,MOB-FORM,R24,REQ-WD-001;REQ-LEDGER-001,GET /api/v1/me/payout-account;PUT /api/v1/me/payout-account,withdrawalGetMePayoutAccount;withdrawalPutMePayoutAccount,payout_accounts;withdrawal_requests;payout_transactions;payout_callbacks;payout_reconciliation_records;accounting_transactions;accounting_entries;reward_accounts;reward_ledger;reward_settlements;reward_freezes;payment_transactions;payment_callbacks;payment_exception_orders;payment_reconciliation_records,withdrawal,withdrawal.min_amount_cent.normal;withdrawal.fee.fixed_cent.normal;withdrawal.fee.bps.normal;withdrawal.daily_count.normal;withdrawal.min_amount_cent.month;withdrawal.fee.fixed_cent.month;withdrawal.fee.bps.month;withdrawal.daily_count.month,catalogs/ui_page_fields.csv#SCR-WD-001,catalogs/ui_page_states.csv#SCR-WD-001,catalogs/ui_action_matrix.csv#SCR-WD-001,TST-WD_001-HAPPY;TST-LEDGER_001-HAPPY;TST-WD_001-IDEMPOTENT;TST-LEDGER_001-IDEMPOTENT,B09/P01/P03-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-WD-002,申请提现,/me/withdrawal/create,MOB-CHECKOUT,R24,REQ-WD-001;REQ-LEDGER-001,POST /api/v1/withdrawals/quote;POST /api/v1/withdrawals,withdrawalPostWithdrawalsQuote;withdrawalPostWithdrawals,payout_accounts;withdrawal_requests;payout_transactions;payout_callbacks;payout_reconciliation_records;accounting_transactions;accounting_entries;reward_accounts;reward_ledger;reward_settlements;reward_freezes;payment_transactions;payment_callbacks;payment_exception_orders;payment_reconciliation_records,withdrawal,withdrawal.min_amount_cent.normal;withdrawal.fee.fixed_cent.normal;withdrawal.fee.bps.normal;withdrawal.daily_count.normal;withdrawal.min_amount_cent.month;withdrawal.fee.fixed_cent.month;withdrawal.fee.bps.month;withdrawal.daily_count.month,catalogs/ui_page_fields.csv#SCR-WD-002,catalogs/ui_page_states.csv#SCR-WD-002,catalogs/ui_action_matrix.csv#SCR-WD-002,TST-WD_001-HAPPY;TST-LEDGER_001-HAPPY;TST-WD_001-IDEMPOTENT;TST-LEDGER_001-IDEMPOTENT,B09/P01/P03-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-WD-003,提现记录,/me/withdrawal/history,MOB-WALLET,R24,REQ-WD-001;REQ-LEDGER-001,GET /api/v1/me/withdrawals,withdrawalGetMeWithdrawals,payout_accounts;withdrawal_requests;payout_transactions;payout_callbacks;payout_reconciliation_records;accounting_transactions;accounting_entries;reward_accounts;reward_ledger;reward_settlements;reward_freezes;payment_transactions;payment_callbacks;payment_exception_orders;payment_reconciliation_records,withdrawal,withdrawal.min_amount_cent.normal;withdrawal.fee.fixed_cent.normal;withdrawal.fee.bps.normal;withdrawal.daily_count.normal;withdrawal.min_amount_cent.month;withdrawal.fee.fixed_cent.month;withdrawal.fee.bps.month;withdrawal.daily_count.month,catalogs/ui_page_fields.csv#SCR-WD-003,catalogs/ui_page_states.csv#SCR-WD-003,catalogs/ui_action_matrix.csv#SCR-WD-003,TST-WD_001-HAPPY;TST-LEDGER_001-HAPPY,B09/P01/P03-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-ID-001,实名认证首页,/me/identity,MOB-HOME,R05,REQ-ID-001;REQ-ID-002,POST /api/v1/identity/sessions;GET /api/v1/me,identityPostIdentitySessions;userGetMe,identity_profiles;identity_verification_sessions;identity_provider_requests;identity_review_records;sensitive_data_access_logs;users;user_profiles;user_settings;user_status_logs;admin_operation_logs,identity;auth,identity.active_provider;identity.provider.appcode;identity.liveness.token_url;identity.liveness.result_url;identity.face_compare.url;identity.max_daily_attempts;identity.one_id_one_account;identity.liveness.poll_interval_ms;auth.default_login_method;auth.security_challenge.provider;auth.security_challenge.mode;auth.password.min_length;auth.password.max_length;auth.password.max_failures;auth.password.lock_seconds;auth.invite.app_required,catalogs/ui_page_fields.csv#SCR-ID-001,catalogs/ui_page_states.csv#SCR-ID-001,catalogs/ui_action_matrix.csv#SCR-ID-001,TST-ID_001-HAPPY;TST-ID_002-HAPPY;TST-ID_001-IDEMPOTENT;TST-ID_002-IDEMPOTENT,B12/P01-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-ID-002,实名信息输入,/me/identity/form,MOB-FORM,R05,REQ-ID-001;REQ-ID-002,GET /api/v1/identity/consent;POST /api/v1/identity/sessions,identityGetIdentityConsent;identityPostIdentitySessions,agreements;agreement_versions;identity_profiles;identity_verification_sessions;identity_provider_requests;identity_review_records;sensitive_data_access_logs;users;user_profiles;user_settings;user_status_logs;admin_operation_logs,identity,identity.active_provider;identity.provider.appcode;identity.liveness.token_url;identity.liveness.result_url;identity.face_compare.url;identity.max_daily_attempts;identity.one_id_one_account;identity.liveness.poll_interval_ms,catalogs/ui_page_fields.csv#SCR-ID-002,catalogs/ui_page_states.csv#SCR-ID-002,catalogs/ui_action_matrix.csv#SCR-ID-002,TST-ID_001-HAPPY;TST-ID_002-HAPPY;TST-ID_001-IDEMPOTENT;TST-ID_002-IDEMPOTENT,B12/P01-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-ID-003,活体检测容器,/me/identity/liveness,MOB-TIMED-TASK,R05,REQ-ID-001;REQ-ID-002,POST /api/v1/identity/sessions/{id}/liveness-token;GET /api/v1/identity/sessions/{id},identityPostIdentitySessionsByIdLivenessToken;identityGetIdentitySessionsById,identity_profiles;identity_verification_sessions;identity_provider_requests;identity_review_records;sensitive_data_access_logs;users;user_profiles;user_settings;user_status_logs;admin_operation_logs,identity,identity.active_provider;identity.provider.appcode;identity.liveness.token_url;identity.liveness.result_url;identity.face_compare.url;identity.max_daily_attempts;identity.one_id_one_account;identity.liveness.poll_interval_ms,catalogs/ui_page_fields.csv#SCR-ID-003,catalogs/ui_page_states.csv#SCR-ID-003,catalogs/ui_action_matrix.csv#SCR-ID-003,TST-ID_001-HAPPY;TST-ID_002-HAPPY;TST-ID_001-IDEMPOTENT;TST-ID_002-IDEMPOTENT,B12/P01-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-ID-004,实名结果,/me/identity/result,MOB-STATUS,R05,REQ-ID-001;REQ-ID-002,GET /api/v1/identity/sessions/{id};POST /api/v1/identity/sessions/{id}/retry,identityGetIdentitySessionsById;identityPostIdentitySessionsByIdRetry,identity_profiles;identity_verification_sessions;identity_provider_requests;identity_review_records;sensitive_data_access_logs;users;user_profiles;user_settings;user_status_logs;admin_operation_logs,identity,identity.active_provider;identity.provider.appcode;identity.liveness.token_url;identity.liveness.result_url;identity.face_compare.url;identity.max_daily_attempts;identity.one_id_one_account;identity.liveness.poll_interval_ms,catalogs/ui_page_fields.csv#SCR-ID-004,catalogs/ui_page_states.csv#SCR-ID-004,catalogs/ui_action_matrix.csv#SCR-ID-004,TST-ID_001-HAPPY;TST-ID_002-HAPPY;TST-ID_001-IDEMPOTENT;TST-ID_002-IDEMPOTENT,B12/P01-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-SUPPORT-001,帮助中心,/support/help,MOB-LIST,R15,REQ-SUPPORT-001,GET /api/v1/help/articles,supportGetHelpArticles,support_tickets;ticket_messages;ticket_attachments;ticket_status_logs;content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;h5_page_configs;cms_articles;agreements;app_versions,system,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#SCR-SUPPORT-001,catalogs/ui_page_states.csv#SCR-SUPPORT-001,catalogs/ui_action_matrix.csv#SCR-SUPPORT-001,TST-SUPPORT_001-HAPPY,B12/P01-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-SUPPORT-002,创建工单,/support/tickets/create,MOB-FORM,R15,REQ-SUPPORT-001,POST /api/v1/support/tickets,supportPostSupportTickets,support_tickets;ticket_messages;ticket_attachments;ticket_status_logs;content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;h5_page_configs;cms_articles;agreements;app_versions,system,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#SCR-SUPPORT-002,catalogs/ui_page_states.csv#SCR-SUPPORT-002,catalogs/ui_action_matrix.csv#SCR-SUPPORT-002,TST-SUPPORT_001-HAPPY;TST-SUPPORT_001-IDEMPOTENT,B12/P01-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-SUPPORT-003,工单列表,/support/tickets,MOB-LIST,R15,REQ-SUPPORT-001,GET /api/v1/support/tickets,supportGetSupportTickets,support_tickets;ticket_messages;ticket_attachments;ticket_status_logs;content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;h5_page_configs;cms_articles;agreements;app_versions,system,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#SCR-SUPPORT-003,catalogs/ui_page_states.csv#SCR-SUPPORT-003,catalogs/ui_action_matrix.csv#SCR-SUPPORT-003,TST-SUPPORT_001-HAPPY,B12/P01-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-SUPPORT-004,工单详情,/support/tickets/{id},MOB-DETAIL,R15,REQ-SUPPORT-001,GET /api/v1/support/tickets/{id};POST /api/v1/support/tickets/{id}/messages,supportGetSupportTicketsById;supportPostSupportTicketsByIdMessages,support_tickets;ticket_messages;ticket_attachments;ticket_status_logs;content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;h5_page_configs;cms_articles;agreements;app_versions,system,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#SCR-SUPPORT-004,catalogs/ui_page_states.csv#SCR-SUPPORT-004,catalogs/ui_action_matrix.csv#SCR-SUPPORT-004,TST-SUPPORT_001-HAPPY;TST-SUPPORT_001-IDEMPOTENT,B12/P01-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-SET-001,设置,/me/settings,MOB-SETTINGS,R15,REQ-NOTIFY-001,POST /api/v1/auth/logout;PATCH /api/v1/me/profile,authPostAuthLogout;userPatchMeProfile,users;user_credentials;auth_security_challenges;user_sessions;user_devices;sms_verification_codes;login_logs;user_profiles;user_settings;user_status_logs;conversations;conversation_members;chat_messages;chat_read_receipts;user_blocks;chat_reports;notifications;notification_deliveries;announcements;announcement_reads,auth,auth.default_login_method;auth.security_challenge.provider;auth.security_challenge.mode;auth.password.min_length;auth.password.max_length;auth.password.max_failures;auth.password.lock_seconds;auth.invite.app_required,catalogs/ui_page_fields.csv#SCR-SET-001,catalogs/ui_page_states.csv#SCR-SET-001,catalogs/ui_action_matrix.csv#SCR-SET-001,TST-NOTIFY_001-HAPPY;TST-NOTIFY_001-IDEMPOTENT,B12/P01-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SCR-ABOUT-001,关于与检查更新,/me/about,MOB-SETTINGS,R06,REQ-APP-RELEASE-001,POST /public-api/v1/app/version-check;GET /public-api/v1/agreements/{code},appReleasePostAppVersionCheck;publicGetAgreementsByCode,app_versions;app_release_records;app_build_artifacts;h5_page_configs;cms_articles;agreements;content_posts;users;user_credentials;auth_security_challenges;user_sessions;user_devices;sms_verification_codes;login_logs,app_build;platform,app.android.application_id;app.android.staging_application_id;app.android.display_name;app.android.signing.staging_profile;app.android.signing.production_profile;app.build.runner;app.build.allowed_ref_patterns;app.build.artifact_storage_scope;platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#SCR-ABOUT-001,catalogs/ui_page_states.csv#SCR-ABOUT-001,catalogs/ui_action_matrix.csv#SCR-ABOUT-001,TST-APP_RELEASE_001-HAPPY,B12/P01-P08,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ANDROID,SHEET-MEDIA-001,媒体上传管理器,sheet://media-upload,MOB-SHEET,R04,REQ-MEDIA-001;REQ-PAGE-SPEC-001,POST /api/v1/media/upload-sessions;POST /api/v1/media/upload-sessions/{id}/complete;DELETE /api/v1/media/{id},mediaPostMediaUploadSessions;mediaPostMediaUploadSessionsByIdComplete;mediaDeleteMediaById,media_objects;upload_sessions;media_access_tokens,storage;content,storage.default_provider;storage.scope.public_media.provider;storage.scope.private_kyc.provider;storage.scope.private_chat.provider;storage.scope.audit_evidence.provider;storage.scope.apk_release.provider;storage.scope.backup.provider;storage.r2.account_id;content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions,catalogs/ui_page_fields.csv#SHEET-MEDIA-001,catalogs/ui_page_states.csv#SHEET-MEDIA-001,catalogs/ui_action_matrix.csv#SHEET-MEDIA-001,TST-V122-001;TST-V122-002;TST-V122-003,,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
